contentid,contenttypeid,title,addr1,addr2,areacode,sigungucode,mapx,mapy,cat1,cat2,cat3,tel,firstimage,createdtime,modifiedtime,zipcode,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,firstimage2,cpyrhtDivCd,mlevel
2385686,12,아홉산숲,부산광역시 기장군 철마면 미동길 37-1,,6,3,129.1715589466,35.2871407693,A01,A0101,A01010400,,http://tong.visitkorea.or.kr/cms/resource/91/3309791_image2_1.jpg,20160530204253,20250305102252,46050,26,710,NA,NA01,NA010200,http://tong.visitkorea.or.kr/cms/resource/91/3309791_image3_1.jpg,Type1,6
2661452,12,안데르센 동화마을,부산광역시 기장군 장안읍 장안로 211,,6,3,129.2399148578,35.3601199691,A02,A0203,A02030100,,http://tong.visitkorea.or.kr/cms/resource/61/2795861_image2_1.jpg,20200630002853,20250319185442,46028,26,710,VE,VE04,VE040200,http://tong.visitkorea.or.kr/cms/resource/61/2795861_image3_1.jpg,Type3,6
337415,12,안적사(부산),부산광역시 기장군 기장읍 내리길 461-16,,6,3,129.1698888820,35.2142766822,A02,A0201,A02010800,,http://tong.visitkorea.or.kr/cms/resource/81/3561181_image2_1.jpg,20071217230239,20251104144016,46076,26,710,HS,HS03,HS030100,http://tong.visitkorea.or.kr/cms/resource/81/3561181_image3_1.jpg,Type1,6
3412613,39,암남길 벗과벗,부산광역시 서구 송도해변로 27 (암남동),,6,11,129.0172310642,35.0716453854,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/63/3412563_image2_1.jpg,20241112140545,20250311173552,49275,26,140,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/63/3412563_image3_1.jpg,Type3,6
2781598,39,앙로고택,부산광역시 강서구 식만로 122 (식만동),,6,1,128.9066203876,35.2052506098,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/37/2781837_image2_1.jpg,20211126195123,20250708110410,46707,26,440,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/37/2781837_image2_1.jpg,Type3,6
2773623,39,야스마루,부산광역시 부산진구 중앙대로756번길 24 (부전동),1층,6,7,129.0619942225,35.1593225066,A05,A0502,A05020300,,http://tong.visitkorea.or.kr/cms/resource/14/2773614_image2_1.jpg,20211112020851,20251120092557,47246,26,230,FD,FD02,FD020200,http://tong.visitkorea.or.kr/cms/resource/14/2773614_image3_1.jpg,Type3,6
337435,12,약수암(부산),부산광역시 사상구 백양대로804번길 42-57 약수암,,6,9,128.9965271813,35.1782275148,A02,A0201,A02010800,,http://tong.visitkorea.or.kr/cms/resource/80/3342880_image2_1.jpg,20071218005223,20250306142840,46938,26,530,HS,HS03,HS030100,http://tong.visitkorea.or.kr/cms/resource/80/3342880_image3_1.jpg,Type3,6
2867167,39,양산국밥,부산광역시 해운대구 좌동로10번길 75,,6,16,129.1727315789,35.1678735982,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/60/2867160_image2_1.JPG,20221014111517,20251105172754,48102,26,350,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/60/2867160_image3_1.JPG,Type3,6
2786742,39,양산왕돼지국밥,부산광역시 해운대구 재반로 70 (재송동),,6,16,129.1263962484,35.1850013767,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/14/2797514_image2_1.JPG,20211207001012,20250828100505,48053,26,350,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/14/2797514_image3_1.JPG,Type3,6
2867517,39,양정기사식당,부산광역시 부산진구 중앙대로970번길 38,,6,7,129.0753259678,35.1749487805,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/11/2867511_image2_1.JPG,20221014142938,20250113150140,47216,26,230,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/11/2867511_image3_1.JPG,Type3,6
2753006,39,어느멋진날,부산광역시 기장군 일광읍 기장해안로 1286,,6,3,129.2343181572,35.2588256667,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/18/2753518_image2_1.jpg,20211005231919,20250902113815,46044,26,710,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/18/2753518_image3_1.jpg,Type3,6
2832717,39,어라우즈로스터리,부산광역시 강서구 르노삼성대로 630 (명지동),,6,1,128.9291850713,35.1038096127,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/15/2832715_image2_1.jpg,20220804163724,20250708110830,46773,26,440,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/15/2832715_image3_1.jpg,Type3,6
2777936,39,어밤부,부산광역시 해운대구 송정광어골로 87 (송정동),,6,16,129.1967043326,35.1737594951,A05,A0502,A05020700,,http://tong.visitkorea.or.kr/cms/resource/34/2794834_image2_1.jpg,20211123185409,20250827164904,48073,26,350,FD,FD02,FD020400,http://tong.visitkorea.or.kr/cms/resource/34/2794834_image2_1.jpg,Type3,6
2844638,39,어보,부산광역시 기장군 일광읍 일광로 582-22,,6,3,129.2600871700,35.2937000169,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/32/2844632_image2_1.jpg,20220826152503,20250828112258,46040,26,710,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/32/2844632_image3_1.jpg,Type3,6
2875727,39,엄마손대구탕,부산광역시 해운대구 송정중앙로6번길 20 (송정동),,6,16,129.2011009220,35.1828696674,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/15/2875715_image2_1.JPG,20221026123852,20250902102541,48073,26,350,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/15/2875715_image3_1.JPG,Type3,6
2838432,39,엄용백 돼지국밥,부산광역시 수영구 수영로680번길 39,,6,12,129.1172781118,35.1662727497,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/22/2838422_image2_1.jpg,20220818095215,20250116111621,48266,26,500,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/22/2838422_image3_1.jpg,Type3,6
2836412,39,에테르,부산광역시 영도구 절영로 234,,6,14,129.0465200301,35.0772952921,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/08/2836408_image2_1.jpg,20220812152204,20251023143000,49081,26,200,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/08/2836408_image3_1.jpg,Type3,6
2925797,32,엘시티 레지던스,"부산광역시 해운대구 달맞이길 30 (중동, 엘시티)",,6,16,129.1683126815,35.1619491796,B02,B0201,B02011300,,http://tong.visitkorea.or.kr/cms/resource/57/2928957_image2_1.jpg,20221130160022,20251120113021,48099,26,350,AC,AC02,AC020200,http://tong.visitkorea.or.kr/cms/resource/57/2928957_image3_1.jpg,Type3,6
2868912,39,엘올리브,부산광역시 수영구 좌수영로 129-1 (망미동),,6,12,129.1180638945,35.1757494815,A05,A0502,A05020200,,http://tong.visitkorea.or.kr/cms/resource/03/2868903_image2_1.jpg,20221018100051,20250620145759,48214,26,500,FD,FD02,FD020300,http://tong.visitkorea.or.kr/cms/resource/03/2868903_image3_1.jpg,Type3,6
2872353,39,엠아이알오,부산광역시 기장군 일광읍 문오성길 56,,6,3,129.2593180968,35.2827317870,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/45/2872345_image2_1.JPG,20221021134335,20250702092116,46041,26,710,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/45/2872345_image3_1.JPG,Type3,6
2869896,39,엣지993,부산광역시 해운대구 달맞이길62번길 78 (중동),,6,16,129.1751650147,35.1564554770,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/82/2869882_image2_1.jpg,20221019094226,20250829094605,48098,26,350,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/82/2869882_image3_1.jpg,Type3,6
2788444,38,연동시장,부산광역시 연제구 연동로8번길 22 (연산동),,6,13,129.0925518647,35.1888808717,A04,A0401,A04010200,,http://tong.visitkorea.or.kr/cms/resource/25/3561525_image2_1.jpg,20211208024301,20251127140434,47552,26,470,SH,SH06,SH060200,http://tong.visitkorea.or.kr/cms/resource/25/3561525_image3_1.jpg,Type1,6
2867674,39,연산낙지해물탕,부산광역시 연제구 과정로 121 (연산동),,6,13,129.1069341252,35.1823596461,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/70/2867670_image2_1.JPG,20221014151928,20250619175810,47587,26,470,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/70/2867670_image3_1.JPG,Type3,6
2838755,39,연어바치,부산광역시 남구 용소로21번길 71,1층 연어바치,6,4,129.1041384067,35.1363897422,A05,A0502,A05020100,,,20220818132322,20251023143000,48511,26,290,FD,FD01,FD010100,,,6
2605959,25,"열정, 젊음, 시원함이 있는 밤바다 여행",,,6,,129.1520865350,35.1539192222,C01,C0114,C01140001,,http://tong.visitkorea.or.kr/cms/resource/83/2606083_image2_1.jpg,20190612023016,20250520105652,,26,350,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/83/2606083_image3_1.jpg,Type3,6
2867626,39,영남냉면밀면,부산광역시 서구 보수대로201번길 7,,6,11,129.0203018886,35.1131685724,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/07/2867607_image2_1.JPG,20221014150138,20251105173354,49216,26,140,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/07/2867607_image3_1.JPG,Type3,6
2875744,39,영남돼지,부산광역시 해운대구 해운대해변로209번가길 13 (우동),,6,16,129.1554444083,35.1600435987,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/36/2875736_image2_1.JPG,20221026124342,20250827164425,48093,26,350,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/36/2875736_image3_1.JPG,Type3,6
2860755,39,영남식육식당,부산광역시 해운대구 대천로106번길 26-10 (좌동),,6,16,129.1750867729,35.1735868911,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/43/2860743_image2_1.jpg,20220927113952,20250616181844,48079,26,350,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/43/2860743_image3_1.jpg,Type3,6
2606221,12,영도 흰여울해안터널,부산광역시 영도구 영선동4가 1044-6,,6,14,129.0453201165,35.0779590845,A02,A0205,A02050500,,,20190613010435,20250325111856,,26,200,VE,VE01,VE010600,,,6
131943,28,영도관광실탄사격장,부산광역시 영도구 절영로 319,,6,14,129.0541194729,35.0735291869,A03,A0302,A03021600,,,20070423090000,20241014135916,49113,26,200,LS,LS01,LS011200,,,6
1942553,25,영도다리를 건너다,,,6,14,129.0368537062,35.0955680697,C01,C0115,C01150001,,,20140821015212,20230809163549,,26,200,C01,C0115,C01150001,,,4
1080734,15,영도다리축제,부산광역시 영도구 해양로301번길 45 (동삼동),아미르공원,6,14,129.0802726164,35.0786013237,A02,A0207,A02070200,051-403-1862<br>051-419-4062,http://tong.visitkorea.or.kr/cms/resource/90/3561790_image2_1.jpg,20100826003822,20251106102515,49111,26,200,EV,EV01,EV010600,http://tong.visitkorea.or.kr/cms/resource/90/3561790_image3_1.jpg,Type3,6
1942316,38,영도봉래시장,부산광역시 영도구 태종로113번길 39,(봉래동3가),6,14,129.0439559432,35.0927462941,A04,A0401,A04010200,,http://tong.visitkorea.or.kr/cms/resource/73/3026273_image2_1.JPG,20140820004525,20250408131324,49035,26,200,SH,SH06,SH060200,http://tong.visitkorea.or.kr/cms/resource/73/3026273_image3_1.JPG,Type3,6
1889025,25,영도의 바다를 만나다,,,6,,128.9458947113,35.1044292944,C01,C0115,C01150001,,http://tong.visitkorea.or.kr/cms/resource/87/1071387_image2_1.jpg,20140124013403,20250520104815,,26,380,C01,C0115,C01150001,http://tong.visitkorea.or.kr/cms/resource/87/1071387_image3_1.jpg,Type3,6
2869405,39,영동밀면&돼지국밥,부산광역시 동구 중앙대로209번길 12 (초량동),,6,5,129.0393473684,35.1163102386,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/88/2869388_image2_1.jpg,20221018152344,20250829093822,48816,26,170,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/88/2869388_image3_1.jpg,Type3,6
337532,12,영주암(부산),부산광역시 수영구 망미배산로76번나길 15,(망미동),6,12,129.0986683346,35.1766545764,A02,A0201,A02010800,,http://tong.visitkorea.or.kr/cms/resource/17/3032417_image2_1.JPG,20071219003042,20250407144325,48200,26,500,HS,HS03,HS030100,http://tong.visitkorea.or.kr/cms/resource/17/3032417_image3_1.JPG,Type3,6
2721157,12,영주하늘눈전망대,부산광역시 중구 영주동 91-7,(영주동),6,15,129.0307259427,35.1146102693,A02,A0205,A02050600,,,20210615194543,20240828110436,48905,26,110,VE,VE01,VE010200,,,6
2785266,39,영진돼지국밥,부산광역시 사하구 하신번영로157번길 39 (신평동),,6,10,128.9578911000,35.0966720498,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/72/2790972_image2_1.JPG,20211202222834,20250828092244,49431,26,380,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/72/2790972_image3_1.JPG,Type3,6
2381544,25,영화 마니아를 위한 로맨틱 여행,,,6,,129.1405651222,35.1609293352,C01,C0114,C01140001,,http://tong.visitkorea.or.kr/cms/resource/45/2368445_image2_1.jpg,20160429220012,20250520105436,,26,350,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/45/2368445_image3_1.jpg,Type3,6
2036051,25,"영화보다 더 영화 같은 여행, 부산",,,6,4,129.1191457482,35.1249662980,C01,C0114,C01140001,,http://tong.visitkorea.or.kr/cms/resource/92/1877592_image2_1.jpg,20151028194110,20230809144543,,26,290,C01,C0114,C01140001,http://tong.visitkorea.or.kr/cms/resource/92/1877592_image3_1.jpg,Type3,
3454074,12,영화의전당 라이브러리 자료실,부산광역시 해운대구 수영강변대로 120 (우동),,6,16,129.1270687971,35.1710029572,A02,A0203,A02030400,,http://tong.visitkorea.or.kr/cms/resource/99/3453999_image2_1.jpg,20241220100049,20241220100102,48058,26,350,VE,VE12,VE120300,http://tong.visitkorea.or.kr/cms/resource/99/3453999_image3_1.jpg,Type1,6
1310148,39,예이제 한정식,부산광역시 해운대구 해운대해변로298번길 29,,6,16,129.1668989422,35.1609798175,A05,A0502,A05020100,,,20110616013654,20250626094632,48099,26,350,FD,FD01,FD010100,,,6
2699563,32,옐로우라이트하우스,부산광역시 수영구 광안해변로370번길 9-32,(민락동),6,12,129.1343130018,35.1567852389,B02,B0201,B02011100,,,20201218014724,20241127115115,48280,26,500,AC,AC06,AC060200,,,
2836424,39,오구카페,부산광역시 영도구 남항서로 52 (남항동3가),,6,14,129.0348569290,35.0856219234,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/16/2836416_image2_1.jpg,20220812153011,20250528173622,49050,26,200,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/16/2836416_image3_1.jpg,Type3,6
2840998,39,오리한상 명지본점,부산광역시 강서구 명지국제9로 66 (명지동),,6,1,128.9247467287,35.0979213018,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/84/2840984_image2_1.jpg,20220822170216,20250605100751,46773,26,440,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/84/2840984_image3_1.jpg,Type3,6
2512488,39,오막집,부산광역시 해운대구 해운대해변로209번나길 28,,6,16,129.1550666621,35.1600824760,A05,A0502,A05020100,,,20171025183241,20250311151917,48093,26,350,FD,FD01,FD010100,,,6
2860782,39,오반장,부산광역시 해운대구 구남로24번길 20 (우동),,6,16,129.1592634811,35.1614851749,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/67/2860767_image2_1.jpg,20220927114449,20250616182435,48094,26,350,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/67/2860767_image3_1.jpg,Type3,6
850847,39,오사카,부산광역시 사하구 낙동대로324번길 2,,6,10,128.9820222326,35.1004109631,A05,A0502,A05020300,,,20091030214258,20250306163534,49344,26,380,FD,FD02,FD020200,,,6
2838973,39,오소리순대,부산광역시 연제구 월드컵대로 162 (연산동),,6,13,129.0789086531,35.1872308043,A05,A0502,A05020100,,http://tong.visitkorea.or.kr/cms/resource/58/2838958_image2_1.jpg,20220818144926,20250530145744,47524,26,470,FD,FD01,FD010100,http://tong.visitkorea.or.kr/cms/resource/58/2838958_image3_1.jpg,Type3,6
2706774,32,오이아호텔,부산광역시 사하구 다대동로 45 (다대동),,6,10,128.9727742061,35.0573878305,B02,B0201,B02010100,,http://tong.visitkorea.or.kr/cms/resource/32/2709432_image2_1.jpg,20210223005942,20250924101818,49523,26,380,AC,AC01,AC010100,http://tong.visitkorea.or.kr/cms/resource/32/2709432_image3_1.jpg,Type3,6
2844259,39,오프오,부산광역시 기장군 기장읍 기장해안로 860,,6,3,129.2439041795,35.2318955293,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/55/2844255_image2_1.jpg,20220825154146,20250828111910,46078,26,710,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/55/2844255_image3_1.jpg,Type3,6
128134,12,옥련선원,부산광역시 수영구 광남로257번길 58,,6,12,129.1266024351,35.1613790260,A02,A0201,A02010800,,http://tong.visitkorea.or.kr/cms/resource/58/3589758_image2_1.jpg,20040510090000,20251230155532,48275,26,500,HS,HS03,HS030100,http://tong.visitkorea.or.kr/cms/resource/58/3589758_image3_1.jpg,Type1,6
2776276,12,옥정사,부산광역시 기장군 일광면 달음길 101,,6,3,129.2225232855,35.3112806782,A02,A0201,A02010800,,http://tong.visitkorea.or.kr/cms/resource/02/3561302_image2_1.jpg,20211119182301,20251104171822,46047,26,710,HS,HS03,HS030100,http://tong.visitkorea.or.kr/cms/resource/02/3561302_image3_1.jpg,Type1,6
2659244,39,옥탑방,부산광역시 기장군 기장읍 기장해안로 266 5층,,6,3,129.2242568180,35.1982517091,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/48/2659248_image2_1.jpg,20200610201124,20250102175456,46083,26,710,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/48/2659248_image2_1.jpg,Type3,6
3555363,15,옥토버페스타 인 광안리,부산광역시 수영구 민락로6번길 29 (민락동),,6,12,129.1239638996,35.1568628164,A02,A0207,A02070200,051-610-4511,http://tong.visitkorea.or.kr/cms/resource/52/3555352_image2_1.png,20251024112209,20251024160911,48286,26,500,EV,EV01,EV010200,http://tong.visitkorea.or.kr/cms/resource/52/3555352_image3_1.png,Type3,6
2855623,39,온든해,부산광역시 강서구 공항로239번길 29,,6,1,128.9419360073,35.1307346091,A05,A0502,A05020900,,http://tong.visitkorea.or.kr/cms/resource/84/3587884_image2_1.jpg,20220919173950,20251223142225,46723,26,440,FD,FD05,FD050100,http://tong.visitkorea.or.kr/cms/resource/84/3587884_image3_1.jpg,Type3,6
2037446,25,온천욕 뒤 곰장어와 파전으로 몸보신,,,6,6,129.0814741955,35.2200382869,C01,C0117,C01170001,,http://tong.visitkorea.or.kr/cms/resource/00/1023900_image2_1.jpg,20151103033302,20230811140935,,26,260,C01,C0117,C01170001,http://tong.visitkorea.or.kr/cms/resource/00/1023900_image3_1.jpg,Type3,6
3434800,15,온천천 빛 축제,부산광역시 동래구 중앙대로 1324 (온천동),부산 온천천 (도시철도 동래역 4번출구 하부 ~ 큰나무 쉼터 일원),6,6,129.0785081817,35.2056537329,A02,A0207,A02070200,051-550-6642,http://tong.visitkorea.or.kr/cms/resource/72/3574272_image2_1.jpg,20241203175228,20251126140452,47734,26,260,EV,EV01,EV010200,http://tong.visitkorea.or.kr/cms/resource/72/3574272_image3_1.jpg,Type3,6
850880,39,외식1번가,부산광역시 해운대구 해운대로 425,,6,16,129.1416454336,35.1663954099,A05,A0502,A05020100,,,20091030214352,20250311152123,48064,26,350,FD,FD01,FD010100,,,6
2605602,12,외양포 포진지,부산광역시 강서구 대항동,,6,1,128.8251995524,35.0056381443,A02,A0201,A02010200,,http://tong.visitkorea.or.kr/cms/resource/03/3342803_image2_1.jpg,20190610202833,20250304161152,46771,26,440,HS,HS01,HS010200,http://tong.visitkorea.or.kr/cms/resource/03/3342803_image3_1.jpg,Type3,6
